Area_of_Cytoplasm,Label,Number_of_pbodies_cytoplasm,Number_of_pbodies_in_Nucleus,Number_of_pbodies_unshrunken_Nucleus,Number_of_pbodies_unshrunken_cytoplasm,SiteX,SiteY,Well
57056.0,8,15.0,1.0,1.0,15.0,1.0,0.0,C05
60974.0,24,13.0,0.0,0.0,13.0,1.0,0.0,C05
47472.0,45,2.0,0.0,0.0,2.0,1.0,0.0,C05
45029.0,21,13.0,0.0,0.0,13.0,1.0,0.0,C05
51855.0,42,17.0,0.0,1.0,16.0,1.0,0.0,C05
25231.0,22,4.0,2.0,2.0,4.0,1.0,0.0,C05
69577.0,49,15.0,1.0,1.0,15.0,1.0,0.0,C05
27300.0,6,3.0,0.0,0.0,3.0,1.0,0.0,C05
53388.0,12,21.0,0.0,0.0,21.0,1.0,0.0,C05
107235.0,8,6.0,1.0,1.0,6.0,1.0,1.0,C05
54365.0,9,25.0,2.0,3.0,24.0,1.0,1.0,C05
36928.0,14,16.0,2.0,3.0,15.0,1.0,1.0,C05
81191.0,19,28.0,0.0,0.0,28.0,1.0,1.0,C05
69649.0,11,14.0,0.0,2.0,12.0,1.0,1.0,C05
126217.0,12,11.0,0.0,1.0,10.0,1.0,1.0,C05
88022.0,21,12.0,0.0,0.0,12.0,1.0,1.0,C05
59597.0,15,8.0,0.0,0.0,8.0,1.0,1.0,C05
89794.0,18,19.0,0.0,1.0,18.0,1.0,1.0,C05
55349.0,5,19.0,1.0,2.0,18.0,1.0,1.0,C05
99832.0,23,15.0,0.0,0.0,15.0,1.0,1.0,C05
54867.0,34,12.0,1.0,1.0,12.0,1.0,2.0,C05
48208.0,9,14.0,0.0,0.0,14.0,1.0,2.0,C05
55908.0,18,19.0,0.0,0.0,19.0,1.0,2.0,C05
98246.0,6,25.0,1.0,1.0,25.0,1.0,2.0,C05
20634.0,16,2.0,0.0,0.0,2.0,1.0,2.0,C05
66660.0,32,21.0,1.0,1.0,21.0,1.0,2.0,C05
26591.0,17,4.0,0.0,0.0,4.0,1.0,2.0,C05
46751.0,20,7.0,0.0,0.0,7.0,1.0,2.0,C05
68705.0,27,9.0,0.0,0.0,9.0,1.0,2.0,C05
54958.0,30,19.0,0.0,1.0,18.0,1.0,2.0,C05
79238.0,7,26.0,1.0,2.0,25.0,1.0,2.0,C05
45487.0,26,4.0,0.0,0.0,4.0,1.0,2.0,C05
66637.0,14,23.0,0.0,0.0,23.0,1.0,2.0,C05
51796.0,35,8.0,0.0,1.0,7.0,1.0,2.0,C05
50161.0,22,17.0,1.0,1.0,17.0,1.0,2.0,C05
39526.0,28,16.0,2.0,2.0,16.0,1.0,2.0,C05
66274.0,19,40.0,2.0,2.0,40.0,1.0,2.0,C05
56185.0,36,25.0,1.0,1.0,25.0,1.0,2.0,C05
59618.0,10,16.0,0.0,0.0,16.0,1.0,2.0,C05
55094.0,15,14.0,1.0,1.0,14.0,1.0,2.0,C05
69949.0,37,36.0,1.0,1.0,36.0,1.0,2.0,C05
52334.0,14,24.0,0.0,1.0,23.0,1.0,3.0,C05
64268.0,8,28.0,0.0,1.0,27.0,1.0,3.0,C05
97392.0,10,22.0,0.0,0.0,22.0,1.0,3.0,C05
77680.0,6,22.0,0.0,0.0,22.0,1.0,3.0,C05
45223.0,18,13.0,0.0,1.0,12.0,1.0,3.0,C05
50095.0,15,18.0,0.0,1.0,17.0,1.0,3.0,C05
49032.0,13,17.0,1.0,1.0,17.0,1.0,3.0,C05
72800.0,3,13.0,0.0,1.0,12.0,1.0,3.0,C05
61986.0,4,13.0,0.0,0.0,13.0,1.0,3.0,C05
59810.0,20,16.0,0.0,0.0,16.0,1.0,3.0,C05
70397.0,17,18.0,0.0,1.0,17.0,1.0,3.0,C05
60695.0,7,14.0,0.0,0.0,14.0,1.0,3.0,C05
52080.0,9,12.0,1.0,1.0,12.0,1.0,3.0,C05
56262.0,12,9.0,0.0,0.0,9.0,1.0,3.0,C05
48226.0,19,23.0,0.0,0.0,23.0,1.0,3.0,C05
17233.0,41,9.0,4.0,5.0,8.0,1.0,4.0,C05
61370.0,36,10.0,0.0,0.0,10.0,1.0,4.0,C05
43743.0,24,14.0,1.0,1.0,14.0,1.0,4.0,C05
46270.0,32,5.0,0.0,0.0,5.0,1.0,4.0,C05
14738.0,42,2.0,0.0,0.0,2.0,1.0,4.0,C05
41887.0,55,5.0,0.0,0.0,5.0,1.0,4.0,C05
16736.0,8,5.0,0.0,1.0,4.0,1.0,4.0,C05
16538.0,16,5.0,2.0,3.0,4.0,1.0,4.0,C05
40475.0,17,13.0,0.0,0.0,13.0,1.0,4.0,C05
46668.0,43,19.0,0.0,0.0,19.0,1.0,4.0,C05
36763.0,51,9.0,0.0,0.0,9.0,1.0,4.0,C05
36248.0,7,10.0,0.0,0.0,10.0,1.0,4.0,C05
54113.0,34,13.0,0.0,0.0,13.0,1.0,4.0,C05
22164.0,52,7.0,4.0,6.0,5.0,1.0,4.0,C05
67254.0,49,22.0,0.0,0.0,22.0,1.0,4.0,C05
30956.0,54,9.0,3.0,4.0,8.0,1.0,4.0,C05
56164.0,26,10.0,0.0,0.0,10.0,1.0,4.0,C05
49666.0,40,17.0,0.0,1.0,16.0,1.0,4.0,C05
44581.0,18,8.0,0.0,0.0,8.0,1.0,4.0,C05
64197.0,48,12.0,0.0,0.0,12.0,1.0,4.0,C05
22282.0,22,5.0,0.0,1.0,4.0,1.0,4.0,C05
80172.0,31,20.0,1.0,1.0,20.0,1.0,4.0,C05
18589.0,10,5.0,0.0,0.0,5.0,1.0,4.0,C05
74184.0,35,15.0,0.0,0.0,15.0,1.0,4.0,C05
70706.0,27,28.0,0.0,1.0,27.0,1.0,4.0,C05
14923.0,47,2.0,0.0,0.0,2.0,1.0,4.0,C05
33459.0,20,9.0,0.0,0.0,9.0,1.0,4.0,C05
35363.0,12,13.0,1.0,2.0,12.0,1.0,4.0,C05
56274.0,37,12.0,1.0,1.0,12.0,1.0,4.0,C05
27355.0,9,11.0,0.0,0.0,11.0,1.0,4.0,C05
35026.0,39,13.0,0.0,1.0,12.0,1.0,4.0,C05
57603.0,25,15.0,0.0,0.0,15.0,1.0,4.0,C05
19163.0,21,6.0,0.0,1.0,5.0,1.0,4.0,C05
24966.0,44,7.0,3.0,5.0,5.0,1.0,4.0,C05
46208.0,46,11.0,0.0,0.0,11.0,1.0,5.0,C05
50411.0,7,13.0,1.0,2.0,12.0,1.0,5.0,C05
49310.0,34,10.0,0.0,0.0,10.0,1.0,5.0,C05
24840.0,20,11.0,0.0,1.0,10.0,1.0,5.0,C05
40849.0,17,14.0,1.0,1.0,14.0,1.0,5.0,C05
27499.0,18,4.0,0.0,1.0,3.0,1.0,5.0,C05
22773.0,41,11.0,0.0,1.0,10.0,1.0,5.0,C05
41723.0,56,4.0,0.0,0.0,4.0,1.0,5.0,C05
46616.0,54,6.0,0.0,0.0,6.0,1.0,5.0,C05
41390.0,13,13.0,0.0,0.0,13.0,1.0,5.0,C05
46051.0,11,6.0,3.0,3.0,6.0,1.0,5.0,C05
36690.0,22,7.0,0.0,0.0,7.0,1.0,5.0,C05
73421.0,55,6.0,0.0,0.0,6.0,1.0,5.0,C05
5538.0,52,1.0,0.0,0.0,1.0,1.0,5.0,C05
62974.0,33,10.0,2.0,2.0,10.0,1.0,5.0,C05
40017.0,43,10.0,0.0,0.0,10.0,1.0,5.0,C05
24288.0,12,8.0,1.0,3.0,6.0,1.0,5.0,C05
35923.0,58,6.0,0.0,0.0,6.0,1.0,5.0,C05
47720.0,27,8.0,0.0,0.0,8.0,1.0,5.0,C05
29766.0,36,7.0,3.0,3.0,7.0,1.0,5.0,C05
37542.0,37,3.0,1.0,2.0,2.0,1.0,5.0,C05
15382.0,9,3.0,0.0,0.0,3.0,1.0,5.0,C05
24465.0,51,3.0,0.0,0.0,3.0,1.0,5.0,C05
54131.0,21,18.0,2.0,2.0,18.0,1.0,5.0,C05
24344.0,44,7.0,1.0,3.0,5.0,1.0,5.0,C05
55216.0,59,6.0,0.0,0.0,6.0,1.0,5.0,C05
34784.0,28,6.0,0.0,0.0,6.0,1.0,5.0,C05
40264.0,32,7.0,0.0,0.0,7.0,1.0,5.0,C05
69071.0,40,12.0,0.0,0.0,12.0,1.0,5.0,C05
45894.0,6,19.0,1.0,2.0,18.0,1.0,5.0,C05
26616.0,15,3.0,0.0,0.0,3.0,1.0,5.0,C05
42350.0,25,5.0,0.0,0.0,5.0,1.0,5.0,C05
35498.0,53,5.0,0.0,0.0,5.0,1.0,5.0,C05
35758.0,35,6.0,2.0,2.0,6.0,1.0,5.0,C05
21212.0,8,5.0,0.0,0.0,5.0,1.0,5.0,C05
69900.0,45,5.0,0.0,0.0,5.0,1.0,5.0,C05
63529.0,50,13.0,0.0,0.0,13.0,1.0,5.0,C05
22965.0,19,13.0,1.0,2.0,12.0,1.0,5.0,C05
49295.0,17,12.0,0.0,0.0,12.0,2.0,0.0,C05
29248.0,16,3.0,0.0,1.0,2.0,2.0,0.0,C05
41707.0,25,8.0,1.0,2.0,7.0,2.0,0.0,C05
39475.0,22,14.0,1.0,1.0,14.0,2.0,0.0,C05
101894.0,28,23.0,0.0,2.0,21.0,2.0,0.0,C05
57948.0,12,14.0,0.0,0.0,14.0,2.0,0.0,C05
47744.0,13,19.0,1.0,2.0,18.0,2.0,0.0,C05
35728.0,18,13.0,3.0,3.0,13.0,2.0,0.0,C05
54918.0,19,17.0,0.0,0.0,17.0,2.0,0.0,C05
49643.0,7,5.0,1.0,2.0,4.0,2.0,0.0,C05
47739.0,26,12.0,0.0,1.0,11.0,2.0,0.0,C05
58381.0,21,8.0,0.0,0.0,8.0,2.0,0.0,C05
35108.0,5,3.0,1.0,1.0,3.0,2.0,0.0,C05
67417.0,10,15.0,0.0,0.0,15.0,2.0,0.0,C05
35743.0,27,14.0,1.0,1.0,14.0,2.0,0.0,C05
54910.0,20,9.0,0.0,0.0,9.0,2.0,0.0,C05
73295.0,11,13.0,0.0,0.0,13.0,2.0,0.0,C05
65793.0,9,15.0,0.0,1.0,14.0,2.0,0.0,C05
132779.0,17,16.0,0.0,0.0,16.0,2.0,1.0,C05
63030.0,8,11.0,0.0,0.0,11.0,2.0,1.0,C05
71453.0,15,11.0,0.0,0.0,11.0,2.0,1.0,C05
48421.0,5,5.0,1.0,1.0,5.0,2.0,1.0,C05
110764.0,11,14.0,0.0,0.0,14.0,2.0,1.0,C05
22248.0,6,6.0,0.0,0.0,6.0,2.0,1.0,C05
46461.0,3,12.0,0.0,0.0,12.0,2.0,1.0,C05
66395.0,4,14.0,1.0,2.0,13.0,2.0,1.0,C05
62765.0,9,13.0,0.0,0.0,13.0,2.0,1.0,C05
66230.0,19,8.0,0.0,0.0,8.0,2.0,1.0,C05
60438.0,2,13.0,0.0,0.0,13.0,2.0,1.0,C05
71307.0,18,13.0,1.0,1.0,13.0,2.0,1.0,C05
108231.0,14,20.0,1.0,1.0,20.0,2.0,1.0,C05
25707.0,7,4.0,0.0,0.0,4.0,2.0,1.0,C05
72307.0,20,43.0,2.0,3.0,42.0,2.0,2.0,C05
45980.0,26,11.0,0.0,0.0,11.0,2.0,2.0,C05
26390.0,27,8.0,0.0,1.0,7.0,2.0,2.0,C05
25274.0,34,8.0,0.0,0.0,8.0,2.0,2.0,C05
74466.0,12,4.0,0.0,0.0,4.0,2.0,2.0,C05
30973.0,33,4.0,0.0,1.0,3.0,2.0,2.0,C05
41291.0,36,5.0,0.0,0.0,5.0,2.0,2.0,C05
52853.0,13,8.0,0.0,0.0,8.0,2.0,2.0,C05
58411.0,19,16.0,0.0,0.0,16.0,2.0,2.0,C05
33347.0,38,8.0,0.0,1.0,7.0,2.0,2.0,C05
52259.0,29,9.0,0.0,1.0,8.0,2.0,2.0,C05
48528.0,22,5.0,0.0,0.0,5.0,2.0,2.0,C05
44684.0,21,3.0,0.0,0.0,3.0,2.0,2.0,C05
59352.0,17,16.0,0.0,0.0,16.0,2.0,2.0,C05
73671.0,30,26.0,0.0,0.0,26.0,2.0,2.0,C05
29089.0,31,5.0,0.0,1.0,4.0,2.0,2.0,C05
50206.0,28,11.0,0.0,0.0,11.0,2.0,2.0,C05
45781.0,35,16.0,0.0,1.0,15.0,2.0,2.0,C05
46008.0,23,10.0,0.0,0.0,10.0,2.0,2.0,C05
79350.0,14,32.0,1.0,2.0,31.0,2.0,2.0,C05
54539.0,7,7.0,0.0,0.0,7.0,2.0,2.0,C05
72729.0,5,9.0,0.0,0.0,9.0,2.0,2.0,C05
47773.0,16,10.0,0.0,0.0,10.0,2.0,2.0,C05
49491.0,26,5.0,2.0,4.0,3.0,2.0,3.0,C05
49357.0,12,20.0,1.0,1.0,20.0,2.0,3.0,C05
74389.0,27,27.0,1.0,1.0,27.0,2.0,3.0,C05
54860.0,37,15.0,0.0,0.0,15.0,2.0,3.0,C05
14670.0,16,1.0,4.0,4.0,1.0,2.0,3.0,C05
85728.0,21,24.0,0.0,2.0,22.0,2.0,3.0,C05
16518.0,11,1.0,0.0,0.0,1.0,2.0,3.0,C05
46654.0,25,5.0,1.0,2.0,4.0,2.0,3.0,C05
59104.0,40,14.0,0.0,0.0,14.0,2.0,3.0,C05
75436.0,38,10.0,0.0,0.0,10.0,2.0,3.0,C05
47610.0,29,10.0,0.0,0.0,10.0,2.0,3.0,C05
32213.0,35,10.0,2.0,3.0,9.0,2.0,3.0,C05
27615.0,20,1.0,0.0,0.0,1.0,2.0,3.0,C05
30002.0,18,8.0,0.0,0.0,8.0,2.0,3.0,C05
69599.0,15,26.0,1.0,1.0,26.0,2.0,3.0,C05
59213.0,43,11.0,0.0,0.0,11.0,2.0,3.0,C05
21635.0,10,11.0,0.0,0.0,11.0,2.0,3.0,C05
50717.0,31,14.0,0.0,0.0,14.0,2.0,3.0,C05
55170.0,39,11.0,0.0,0.0,11.0,2.0,3.0,C05
101253.0,34,11.0,0.0,0.0,11.0,2.0,3.0,C05
50285.0,14,14.0,0.0,0.0,14.0,2.0,3.0,C05
42927.0,33,6.0,0.0,0.0,6.0,2.0,3.0,C05
53763.0,36,9.0,0.0,0.0,9.0,2.0,3.0,C05
17969.0,36,1.0,0.0,0.0,1.0,2.0,4.0,C05
46149.0,37,5.0,4.0,5.0,4.0,2.0,4.0,C05
52032.0,28,35.0,3.0,5.0,33.0,2.0,4.0,C05
74455.0,34,12.0,0.0,0.0,12.0,2.0,4.0,C05
22864.0,51,15.0,3.0,5.0,13.0,2.0,4.0,C05
24823.0,43,11.0,0.0,0.0,11.0,2.0,4.0,C05
55762.0,29,24.0,1.0,3.0,22.0,2.0,4.0,C05
30884.0,19,4.0,0.0,1.0,3.0,2.0,4.0,C05
71964.0,15,10.0,0.0,0.0,10.0,2.0,4.0,C05
58886.0,25,14.0,0.0,0.0,14.0,2.0,4.0,C05
33913.0,40,7.0,0.0,1.0,6.0,2.0,4.0,C05
56525.0,13,14.0,0.0,0.0,14.0,2.0,4.0,C05
61252.0,22,20.0,1.0,1.0,20.0,2.0,4.0,C05
26610.0,16,6.0,2.0,2.0,6.0,2.0,4.0,C05
70485.0,23,22.0,1.0,2.0,21.0,2.0,4.0,C05
43981.0,10,15.0,1.0,1.0,15.0,2.0,4.0,C05
57416.0,21,23.0,4.0,5.0,22.0,2.0,4.0,C05
85044.0,7,20.0,0.0,1.0,19.0,2.0,4.0,C05
39748.0,42,7.0,0.0,0.0,7.0,2.0,4.0,C05
67597.0,33,18.0,1.0,1.0,18.0,2.0,4.0,C05
